job_id,title_clean,company,job_family,jf_domain,jf_subdomain,seniority,city,company_type,n_skills,cluster_id
itviec:4b48eede-f8a2-4b9d-b5b9-280ad5e30f9a,Senior/Lead Platform Engineer,GoTymeX,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hồ Chí Minh,bank_finance,15,5
itviec:5288252b-63cd-447d-9ec1-d8c2648ed144,Senior Data Engineer - Financial Crime,GoTymeX,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,bank_finance,20,5
itviec:611dd5f0-99cf-411a-b799-2ddc2d979e91,Senior Data Engineer,Công ty TNHH Stravo Vietnam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,15,5
itviec:70a021aa-d927-4594-adcf-a4b97908f045,Senior Data Engineer,Amigo,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,unknown,22,5
itviec:72b4724a-388d-4fdf-a999-be772b78bbb0,Technical Leader - Upto 3300$,Catalytics Data International,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hồ Chí Minh,tech_software,13,5
itviec:761814cc-6300-4b8b-bb8d-8a4bb50ff6f3,Data Engineer,PVcomBank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,bank_finance,25,5
itviec:82b07354-58b3-45e5-a53e-ec5467ae2e1d,Data Engineer - VIC,Viettel Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,telecom,15,5
itviec:9986f783-1c62-45f3-9f22-0487bf3d685a,Data Engineer,Thuan Thanh Tech,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,21,5
itviec:9a2c8bab-c4ac-47e1-99f8-7243f3aae58a,Data Engineer,SHS | Chứng khoán Sài Gòn - Hà Nội,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,29,5
itviec:aefc0d62-97b6-4ed7-ae38-f97ea373454c,Senior Data Engineer,Be Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,ecommerce,13,5
itviec:b1543aa2-05d1-472e-b55b-01e111456e8c,"Senior Officer, Data Engineer- TechcomLife",Techcombank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,19,5
itviec:ba024973-f127-4d84-be6d-2db79926aeae,Data Engineer,VNGGames,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,media_gaming,10,5
itviec:c62f75f0-8960-4d6d-baef-dd16afcc33e9,Data Tech Lead,Công ty TNHH Stravo Vietnam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hồ Chí Minh,tech_software,14,5
itviec:ca1559bb-9c74-415c-87ef-626935408ef4,Data Engineer,GHN,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,logistics,26,5
itviec:fb5b6391-91bb-440b-88c4-ddf5b046907e,Data Engineer,De Heus Asia,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,energy_agri,24,5
topcv:1599438,ETL Developer - Data Engineer,Công Ty TNHH LG CNS VIỆT NAM,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,11,5
topcv:1976956,Data Engineer,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,tech_software,31,5
topcv:2061819,Data Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hưng Yên,tech_software,11,5
topcv:2114998,Data Engineer,VIETTEL DIGITAL SERVICES CORPORATION - BRANCH OF VIETTEL GROUP,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,tech_software,14,5
topcv:2123028,Data Engineer,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,tech_software,8,5
topcv:2135980,Data Engineer - TA192,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,32,5
topcv:2161616,Data Engineer,Công ty Cổ phần Tập đoàn Meey Land,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,real_estate_construction,15,5
topcv:2163876,Data Engineer,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,tech_software,15,5
topcv:2168835,Data Engineer,"TECHVIFY SOFTWARE., JSC",DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hà Nội,tech_software,10,5
topcv:2172230,Data Engineer Lead,CÔNG TY CỔ PHẦN PAYTECH,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hà Nội,tech_software,20,5
topcv:2173450,Data Engineer,CÔNG TY CỔ PHẦN LYNKID,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,unknown,27,5
topcv:2177773,Data Engineer,Smartosc,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,26,5
topcv:2177866,Middle Data Engineer Từ 2 Năm Kinh Nghiệm,công ty cổ phần Data Impact,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,23,5
topcv:2179021,Data Engineer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,telecom,17,5
topcv:2179631,Senior Data Engineer – Finance Division - ID437,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,29,5
topcv:2183737,Trưởng Nhóm Data Engineer,Công ty cổ phần Ecoit,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hà Nội,unknown,16,5
topcv:2184635,Data Engineer - Hà Nội - TA105,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,18,5
topcv:2185054,Data Engineer_HN_TA165,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,16,5
topcv:2187432,Data Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ TRÍ TUỆ NHÂN TẠO VBEE AITALK,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,15,5
topcv:2187604,Data Engineer Thu Nhập Hấp Dẫn Up To 50m,Công ty cổ phần XNK Đầu tư và Công nghệ HD Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,20,5
topcv:2189290,Data Engineer,CÔNG TY TNHH I-KONECT GLOBAL,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,16,5
topcv:2189464,Data Engineer,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,20,5
topcv:2189808,Data Engineer,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,16,5
topcv:2191290,Senior Data Engineer,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM LUTECH,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,,tech_software,17,5
topcv:2193468,Data Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUẤT NHẬP KHẨU GLOBAL GLORY,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,logistics,16,5
topcv:2196638,Kỹ Sư Dữ Liệu,TRUNG TÂM DỊCH VỤ DỮ LIỆU VÀ TRÍ TUỆ NHÂN TẠO VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,telecom,22,5
topcv:773695,Data Engineer,Công ty TNHH Raffles Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,real_estate_construction,9,5
topcv:905982,Data Engineer,Sofitel,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,unknown,18,5
topdev:2105324,CV/CVC/CVCC Kỹ thuật Dữ liệu -,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN LỘC PHÁT VIỆT NAM LPBANK,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,bank_finance,21,5
topdev:2106629,SENIOR DATA ENGINEER,CÔNG TY TNHH SOCOTEC VIỆT NAM,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,consulting_audit,21,5
topdev:2111430,Product Data Engineer,CÔNG TY CỔ PHẦN JEMMIA,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,unknown,3,5
topdev:2111457,Remote Data Engineer - AI Data Platform Japan,SalesNow Inc.,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,,unknown,15,5
topdev:2113692,Kỹ Sư Dữ Liệu,Tổng Công Ty Hạ Tầng Mạng (VNPT-Net),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,telecom,10,5
vietnamworks:2054759,Senior Data Engineer,Asia Ingredients Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,manufacturing,7,5
vietnamworks:2055311,Data & Reporting Deputy Manager,Mirae Asset Finance Company (Viet Nam) Ltd.,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Manager,Hồ Chí Minh,bank_finance,14,5
vietnamworks:2056142,Senior Data Engineer,Công Ty TNHH Tentamus Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Cần Thơ,consulting_audit,8,5
vietnamworks:2057330,Data Engineer,Volio Vietnam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,unknown,10,5
vietnamworks:2057850,Senior Data Engineer,Bosch Global Software Technologies Company Limited,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,15,5
vietnamworks:2058300,Senior Database Engineering - Governance,FPT Software,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,6,5
vietnamworks:2059069,Data Engineer,De Heus LLC,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,energy_agri,14,5
vietnamworks:2059185,Data Engineer,KPMG Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,consulting_audit,10,5
vietnamworks:2060247,Data Engineer,Công Ty TNHH Chứng Khoán ACB,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,bank_finance,10,5
vietnamworks:2060568,"Expert, Data Engineer - TechcomLife",Techcombank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Manager,Hà Nội,bank_finance,14,5
vietnamworks:2065404,Data Engineer,Tasco Joint Stock Company,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,manufacturing,6,5
vietnamworks:2066009,Senior Data Engineer,Navigos Search's Client,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,recruitment_agency,6,5
vietnamworks:2067043,Senior Data Engineer,Archetype Vietnam Ltd.,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,unknown,5,5
vietnamworks:2067855,Data Engineer,Công Ty CP Hyundai Aluminum Vina,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,manufacturing,11,5
vietnamworks:2068370,SOCOM Data Engineer,ONPOINT COMPANY LIMITED,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,ecommerce,10,5
vietnamworks:2068678,Home Racer - Data Engineer,Home Credit Vietnam - Explore Your Dream Team,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hồ Chí Minh,bank_finance,7,5
vietnamworks:2041585,Data Governance & Master Data Management Supervisor,Anheuser- Busch Inbev (AB Inbev),DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Lead,Hồ Chí Minh,manufacturing,4,5
careerviet:35C7228C,Data Scientist,"BRAVESTARS.,JSC",DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,unknown,9,5
careerviet:35C76C56,"P. Khoa học dữ liệu, Hội sở - Chuyên viên Vận hành mô hình",Ngân Hàng TMCP Phương Đông - OCB,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Junior,Hồ Chí Minh,bank_finance,17,5
itviec:660cc354-bcb5-460e-a208-26dacea29fb3,Senior Data Scientist,DATA NEST,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hồ Chí Minh,tech_software,12,5
itviec:97b80985-31bf-4feb-8c5e-a64ddab17a85,Senior Data Scientist,Renesas Design Vietnam,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hồ Chí Minh,tech_software,13,5
topdev:2112036,Data Analytics Consultant,HEINEKEN Vietnam,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hồ Chí Minh,retail_consumer,11,5
vietnamworks:2060985,Chuyên Viên Khoa Học Dữ Liệu,Công Ty Cổ Phần Chứng Khoán MB,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,bank_finance,2,5
vietnamworks:2067775,Data Scientist,Công Ty TNHH T.M.G,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hồ Chí Minh,unknown,1,5
careerviet:35C6E4EC,Head of Database Administration Section,Indovina Bank Ltd.,DBA_DATABASE,Data Engineering,Database / DBA,Manager,Hồ Chí Minh,bank_finance,7,5
itviec:cb9e9c18-518e-4299-b4fd-6ce9265fed37,Chuyên viên Quản trị cơ sở dữ liệu,VRB,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Hà Nội,unknown,11,5
itviec:eb7a57f0-4d08-4096-bf2e-de5e1829d836,Database Developer,VietFul,DBA_DATABASE,Data Engineering,Database / DBA,Junior,Hồ Chí Minh,unknown,8,5
vietnamworks:2056881,Database Administrator,Công Ty TNHH Socotec Việt Nam,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Hà Nội,consulting_audit,4,5
vietnamworks:2057708,CVC/CVCC Vận Hành Cơ Sở Dữ Liệu,Ngân hàng Lộc Phát Việt Nam LPBank,DBA_DATABASE,Data Engineering,Database / DBA,Senior,Hồ Chí Minh,bank_finance,7,5
vietnamworks:2061755,Database Engineer,CÔNG TY TNHH NEXT WAVE ENERGY MONITORING,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Hồ Chí Minh,energy_agri,13,5
vietnamworks:2061845,ICT Database Administration Supervisor,Shinhan Vietnam Finance Company Limited,DBA_DATABASE,Data Engineering,Database / DBA,Lead,Hồ Chí Minh,bank_finance,10,5
vietnamworks:2065097,Chuyên Viên Quản Trị Cơ Sở Dữ Liệu và Ứng Dụng CNTT - Mã Số: Vhqt-01,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Hà Nội,tech_software,6,5
vietnamworks:2065335,Chuyên Viên Quản Trị Cơ Sở Dữ Liệu DBA,Tổng Công Ty Bưu Điện Việt Nam - VIETNAMPOST,DBA_DATABASE,Data Engineering,Database / DBA,Junior,Hà Nội,logistics,4,5
vietnamworks:2067952,Oracle Database Administrator,Unigen Vietnam Hanoi Co.Ltd,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Bắc Ninh,unknown,6,5
vietnamworks:2062359,Chuyên Gia Xây Dựng Mô Hình Rủi Ro - Id458,VPBank - Https://tuyendung.vpbank.com.vn/,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,2,5
itviec:0e483bf9-13b1-4d30-9f19-663b43e53df5,Analytics Engineer,METUB Việt Nam,ANALYTICS_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,media_gaming,23,6
careerviet:35C6E865,Phó Phòng Tài chính,BVBank - Ngân hàng Bản Việt,BI,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,bank_finance,16,6
careerviet:35C70C22,Senior Business Intelligence - Mảng Đầu Tư,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),BI,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,5,6
careerviet:35C78ECC,Power BI Analyst,Techtronic Industries Vietnam Manufacturing Company Limited,BI,Analytics,Data Analysis & BI,Junior,Hồ Chí Minh,manufacturing,12,6
careerviet:35C79B77,Chuyên viên công nghệ thông tin,PTSC Offshore Services (POS),BI,Analytics,Data Analysis & BI,Mid,,energy_agri,26,6
careerviet:35C79D6C,Marketing Intelligence Manager,Công ty CP Giáo dục Quốc tế Việt Úc,BI,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,education,15,6
itviec:6432754b-4dde-4c7d-a015-86bda2ccca40,Senior Data & Business Intelligence Professional,CÔNG TY CỔ PHẦN CHỨNG KHOÁN KAFI,BI,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,bank_finance,16,6
topcv:2096277,Business Intelligence Specialist – Collections,FE CREDIT,BI,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,bank_finance,9,6
topcv:2168178,"BI Analyst - Power Platform, Power BI Thu Nhập 12 - 15 Triệu",CÔNG TY TNHH VY LÊ TRAINING,BI,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,education,8,6
topcv:2178974,BI Engineer,Fptis,BI,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,8,6
topcv:2196468,Senior Business Intelligence - HN - TA174,Vpbank,BI,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,6,6
topcv:2200670,Trưởng Bộ Phận BI,Công ty TNHH Embermax,BI,Analytics,Data Analysis & BI,Manager,Hà Nội,unknown,13,6
topdev:2111197,Business Intelligence,"CyberLogitec Vietnam Co., Ltd.",BI,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,tech_software,8,6
vietnamworks:2035764,- MIS DEVELOPER,Shinhan Bank Vietnam,BI,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,bank_finance,7,6
vietnamworks:2044474,Business Intelligence Specialist,NEYU,BI,Analytics,Data Analysis & BI,Senior,Hà Nội,tech_software,10,6
vietnamworks:2052750,Group Business Intelligence Lead,Công Ty Cổ Phần Openasia,BI,Analytics,Data Analysis & BI,Manager,Hà Nội,unknown,6,6
vietnamworks:2056144,Senior Power BI Developer / Data Analyst,Công Ty TNHH Tentamus Việt Nam,BI,Analytics,Data Analysis & BI,Senior,Cần Thơ,consulting_audit,5,6
vietnamworks:2057821,Business Intelligence Analyst,Công Ty Cổ Phần Elmich,BI,Analytics,Data Analysis & BI,Mid,Hà Nội,unknown,7,6
vietnamworks:2058293,Senior BI Analyst,Bee Logistics Corporation,BI,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,logistics,7,6
vietnamworks:2058849,Chuyên Viên Báo Cáo Tuân Thủ - Compliance Reporting Officer - Khối Dữ Liệu,NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,BI,Analytics,Data Analysis & BI,Junior,Hà Nội,bank_finance,6,6
vietnamworks:2060674,Senior Data Analyst/ Business Intelligence Executive,VUS - The English Center,BI,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,education,10,6
vietnamworks:2064209,"Data & Reporting Officer, Credit Administration & Supervision Department, Head Office",Public Bank Vietnam Ltd,BI,Analytics,Data Analysis & BI,Manager,Hà Nội,bank_finance,6,6
vietnamworks:2064371,Business Intelligence Manager,Dezan Shira & Cộng Sự Việt Nam,BI,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,consulting_audit,1,6
vietnamworks:2065284,Marketing Intelligence Manager,Vietnam Australia International School (VAS),BI,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,education,9,6
vietnamworks:2065445,HR Data Management and Analytics Senior Specialist,Prudential Vietnam Assurance,BI,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,bank_finance,6,6
vietnamworks:2065513,"Specialist, BI & Process Automation","DKSH Vietnam Co., Ltd.",BI,Analytics,Data Analysis & BI,Junior,Hồ Chí Minh,logistics,7,6
vietnamworks:2065652,Data Analysis,"Delfortgroup/ Wattens Vietnam CO., Ltd",BI,Analytics,Data Analysis & BI,Junior,Bình Dương,unknown,9,6
vietnamworks:2065823,Chuyên Viên ERP,Công Ty Cổ Phần Tập Đoàn Sunhouse,BI,Analytics,Data Analysis & BI,Mid,Hà Nội,unknown,5,6
vietnamworks:2067860,Analytics / BI Engineer,Công Ty CP Hyundai Aluminum Vina,BI,Analytics,Data Analysis & BI,Senior,Hà Nội,manufacturing,7,6
vietnamworks:2068631,RPA Developer,Navigos Search's Client,BI,Analytics,Data Analysis & BI,Mid,Hà Nội,recruitment_agency,4,6
careerviet:35C7264D,Chuyên gia Kế toán tổng hợp - Khối Quản trị Tài chính,HR Vietnam’s ESS Client,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,recruitment_agency,5,6
glints:d00e9301-000b-4319-ab34-e4576cc2a82b,Management Information System Specialist,AKA Furniture,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,,manufacturing,7,6
vietnamworks:2036082,Trưởng Phòng/ Chuyên Gia/chuyên Gia Cao Cấp Quản Trị Hiệu Suất Kinh Doanh,Công Ty Cổ Phần Tập Đoàn Đầu Tư I.P.A,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hà Nội,unknown,7,6
vietnamworks:2055230,Data & Digital Business Partner - Business Analyst,De Heus LLC,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,energy_agri,8,6
vietnamworks:2056458,Sales Operation Executive,HEINEKEN Vietnam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,retail_consumer,3,6
vietnamworks:2062037,Trợ Lý Tư Vấn ERP,"Yonyou Network Technology Co., Ltd",BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,tech_software,3,6
vietnamworks:2063235,Sales Planning Analyst,Shinhan Vietnam Finance Company Limited,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,bank_finance,1,6
vietnamworks:2064183,"Chuyên viên cao cấp, Chuyên gia Kiểm định Mô hình kinh doanh - Senior Business Model Validation Analyst - Khối Dữ liệu",NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,9,6
careerviet:35C72C6B,Data Analyst,Công ty TNHH Viettel - CHT,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,telecom,21,6
careerviet:35C765B7,Chuyên viên Phân tích dữ liệu,Tập Đoàn Lộc Trời,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,energy_agri,16,6
careerviet:35C770B1,CVCC/Chuyên gia Phân tích dữ liệu - Data Analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,17,6
careerviet:35C77A2C,Giảng viên Phân tích Dữ liệu Cơ bản,Chương trình Học viện Công nghệ BKACAD,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,education,11,6
careerviet:35C78339,Senior Data Analyst,Công Ty Cổ Phần TEECOM,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,unknown,13,6
careerviet:35C79395,Chuyên viên cao cấp Cơ sở Dữ liệu,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,real_estate_construction,28,6
careerviet:35C79648,CHUYÊN VIÊN PHÂN TÍCH DỮ LIỆU,Công ty Cổ phần đầu tư phát triển máy Việt Nam,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,manufacturing,24,6
careerviet:35C79DA1,Chuyên viên Phân tích dữ liệu,Tổng Công ty Cổ phần Công trình Viettel,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,real_estate_construction,8,6
careerviet:35C7AD25,Data Analyst - Dự án CNTT,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,bank_finance,13,6
careerviet:35C7ADA2,Senior Data Analyst,Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,unknown,20,6
glints:3dd6ea2c-2a6b-4c70-b819-70174f727dc1,Data Analyst,Công ty TNHH Các Giải Pháp Softel,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,,tech_software,13,6
glints:584b4cf5-006b-46ef-b7b5-9e873e59f8dd,Data analyst,Baller Headwear,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,,retail_consumer,14,6
glints:592b7722-8323-4638-a610-d3c1cfc0d4a0,Data Analyst,Viettel Cyber Security,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,,tech_software,14,6
itviec:0db4cbc4-e309-46cd-843c-37535ebb483e,Senior Data Analyst,FPT Digital,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,tech_software,14,6
itviec:520ed023-1ede-4742-ac1d-070d57f279f4,IT Data Analyst,CÔNG TY TNHH ĐẠI HIỀN TÂM,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hồ Chí Minh,unknown,13,6
itviec:61f0b416-8d7f-4a2b-9f1c-b3656775ec35,Data Analyst,Deliveree On-Demand Logistics,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,logistics,13,6
itviec:88296c04-cc81-4a6b-9aa6-3f1d767387c0,Data Analyst,Beyondsoft Technology (Vietnam) Company Limited,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,tech_software,12,6
itviec:95a3e834-40aa-451d-bc91-469f87e981e9,Data Intern,ITviec,DATA_ANALYST,Analytics,Data Analysis & BI,Intern,Hồ Chí Minh,recruitment_agency,20,6
itviec:cb4cadc4-a9ea-4e49-a265-68f6889097ed,"Senior Data Analyst, Ahamove",Ahamove,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,logistics,23,6
itviec:fede6d77-6c10-4f7f-9b33-736e34c5b3ab,Data Analyst - Data Division,MB Bank,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,bank_finance,6,6
topcv:1706403,Business Data Analyst,Công ty Cổ phần SIMBATECH,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,14,6
topcv:1968188,Data Analyst Teamleader - Thu Nhập 50 Triệu Tại Hồ Chí Minh,Galaxydebt,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hồ Chí Minh,bank_finance,16,6
topcv:2137669,Data Analyst,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,13,6
