job_id,title_clean,company,job_family,jf_domain,jf_subdomain,seniority,city,company_type,n_skills,text_len,dominant_topic,topic_weight,dominant_topic_share
careerviet:35C742E5,Senior AI Engineer,DIGI-TEXX Vietnam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,unknown,8,1690,2,0.108654,0.4407
itviec:794863b4-575a-4d42-9894-1f4be539ed04,Senior Data Engineer,ITviec Recruitment Consulting,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,recruitment_agency,11,2293,2,0.107747,0.3742
vietnamworks:2043283,AI Solution Engineer,TTT Corporation,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,unknown,3,674,2,0.102816,0.7346
careerviet:35C6FEF4,Chuyên viên chính/cao cấp Lập trình AI - Khối Công nghệ Thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,9,1854,2,0.101498,0.348
vietnamworks:2068320,Head Of Al Factory,Navigos Search's Client,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hà Nội,recruitment_agency,4,545,2,0.099451,0.5146
vietnamworks:2066303,AI Engineer Agentic AI Platform,CÔNG TY CỔ PHẦN UDATA,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,tech_software,4,932,2,0.096814,0.5068
itviec:ada5f2d6-d4f1-451a-9643-e9c5889aa46b,Senior Data Scientist,SSI Securities Corporation,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,bank_finance,18,2591,2,0.09625,0.3084
itviec:95a3e834-40aa-451d-bc91-469f87e981e9,Data Intern,ITviec,DATA_ANALYST,Analytics,Data Analysis & BI,Intern,Hồ Chí Minh,recruitment_agency,20,529,2,0.094801,0.3329
topcv:2147404,Data Scientist,CÔNG TY CỔ PHẦN TOH GROUP,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,unknown,11,1373,2,0.094284,0.4827
careerviet:35C7228C,Data Scientist,"BRAVESTARS.,JSC",DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,unknown,9,1135,2,0.092548,0.3854
careerviet:35C78BB8,Kỹ Sư Dữ liệu,Phu Hung Assurance Corporation,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,bank_finance,20,4305,2,0.091645,0.2581
vietnamworks:2068274,"Senior Manager, Data Science",Navigos Search's Client,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hà Nội,recruitment_agency,4,893,2,0.091615,0.4296
vietnamworks:2058294,Agentic Ai,FPT Software,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,tech_software,5,876,2,0.087779,0.4428
vietnamworks:2056610,AI Developer,KPMG Việt Nam,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,consulting_audit,7,832,2,0.0866,0.4209
careerviet:35C76C56,"P. Khoa học dữ liệu, Hội sở - Chuyên viên Vận hành mô hình",Ngân Hàng TMCP Phương Đông - OCB,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Junior,Hồ Chí Minh,bank_finance,17,2615,2,0.083309,0.2863
vietnamworks:2062909,Giám Đốc Trí Tuệ Nhân Tạo,Công Ty Cổ Phần Tập Đoàn Hoa Sen,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hồ Chí Minh,manufacturing,3,559,2,0.081149,0.4461
itviec:ba171f15-356a-469d-9569-f709a8dfd386,Software Engineer,NGS,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,unknown,9,1481,2,0.081033,0.3402
vietnamworks:2060985,Chuyên Viên Khoa Học Dữ Liệu,Công Ty Cổ Phần Chứng Khoán MB,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,bank_finance,2,617,2,0.077605,0.4184
vietnamworks:2050345,AI Application Developer | E-Commerce App Developer,Công Ty Cổ Phần Green Leaf Holding,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,unknown,6,722,2,0.071794,0.467
vietnamworks:2061678,Machine Vision Engineer,Công Ty TNHH Standard Units Supply Việt Nam,CV_NLP,AI / Machine Learning,AI / GenAI Engineering,Mid,Hải Phòng,unknown,0,590,2,0.053219,0.4637
careerviet:35C702C0,Senior Data Engineer,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,29,2341,3,0.321124,0.8577
careerviet:35C6D684,Data Engineer,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,education,16,588,3,0.310844,0.8883
topcv:2191290,Senior Data Engineer,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM LUTECH,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,,tech_software,17,1508,3,0.293996,0.8681
careerviet:35C7235F,Senior Data Engineer - TNTech - 3K040,Tập đoàn ROX (ROX Group),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,real_estate_construction,42,3341,3,0.290284,0.5878
topcv:2189808,Data Engineer,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,16,1995,3,0.270532,0.8099
vietnamworks:2066639,Trưởng Phòng/Chuyên Gia Nền Tảng Kỹ Thuật Dữ Liệu,Ngân hàng TMCP Tiên Phong (TPBank),BIG_DATA_ENGINEER,Data Engineering,Pipelines & Platform,Manager,Hà Nội,bank_finance,9,779,3,0.253324,0.8944
vietnamworks:2054759,Senior Data Engineer,Asia Ingredients Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,manufacturing,7,614,3,0.251996,0.7693
vietnamworks:2057330,Data Engineer,Volio Vietnam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,unknown,10,691,3,0.249579,0.8856
vietnamworks:2060247,Data Engineer,Công Ty TNHH Chứng Khoán ACB,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,bank_finance,10,669,3,0.248916,0.6808
itviec:761814cc-6300-4b8b-bb8d-8a4bb50ff6f3,Data Engineer,PVcomBank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,bank_finance,25,2836,3,0.244572,0.6129
topcv:2177773,Data Engineer,Smartosc,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,26,3371,3,0.244123,0.6081
itviec:0d89e1f4-cb50-46cc-878c-d95e39a557ef,Data Engineer,Bảo hiểm VietinBank (VBI),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,34,2570,3,0.243863,0.5442
glints:e95fa32b-0e53-4728-8f00-7e7963f41b6a,Data Engineer,Công Ty Chứng Khoán Acb,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,,bank_finance,24,2178,3,0.243589,0.5016
topcv:2161616,Data Engineer,Công ty Cổ phần Tập đoàn Meey Land,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,real_estate_construction,15,2564,3,0.237725,0.6764
topcv:2196638,Kỹ Sư Dữ Liệu,TRUNG TÂM DỊCH VỤ DỮ LIỆU VÀ TRÍ TUỆ NHÂN TẠO VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,telecom,22,2934,3,0.234615,0.6924
topcv:2173450,Data Engineer,CÔNG TY CỔ PHẦN LYNKID,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,unknown,27,2268,3,0.233768,0.5903
topcv:1976956,Data Engineer,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,tech_software,31,3373,3,0.230914,0.5749
itviec:70a021aa-d927-4594-adcf-a4b97908f045,Senior Data Engineer,Amigo,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,unknown,22,2555,3,0.22854,0.5905
vietnamworks:2055311,Data & Reporting Deputy Manager,Mirae Asset Finance Company (Viet Nam) Ltd.,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Manager,Hồ Chí Minh,bank_finance,14,979,3,0.228406,0.7189
topcv:2163876,Data Engineer,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,tech_software,15,1759,3,0.21951,0.7833
glints:5d1f4d97-6c39-4697-8fc2-0bb2d710c702,Data Engineer,Công ty Cổ phần Công nghệ SotaTek,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,,tech_software,38,1481,3,0.21826,0.6077
topcv:2177866,Middle Data Engineer Từ 2 Năm Kinh Nghiệm,công ty cổ phần Data Impact,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,23,2056,3,0.217382,0.496
careerviet:35C72650,Senior Data Tester - Data and Digital Transformation Division,Ngân Hàng TMCP Quốc Dân (NCB),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,23,3483,3,0.21734,0.4725
topdev:2105324,CV/CVC/CVCC Kỹ thuật Dữ liệu -,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN LỘC PHÁT VIỆT NAM LPBANK,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,bank_finance,21,1864,3,0.216047,0.6237
topcv:2135980,Data Engineer - TA192,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,32,3720,3,0.213872,0.4854
topdev:2109213,CVCC Data Architect 2026,Ngân hàng TMCP Công Thương Việt Nam (Vietinbank),DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,bank_finance,13,1650,3,0.213529,0.678
careerviet:35C779C9,Kỹ sư dữ liệu AI (Data Engineer,CÔNG TY LIÊN DOANH VẬN CHUYỂN QUỐC TẾ HẢI VÂN,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,logistics,21,1587,3,0.212232,0.6941
careerviet:35C783C3,Senior Data Engineer,Ngân Hàng TMCP Phương Đông - OCB,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,bank_finance,23,2731,3,0.211264,0.4719
vietnamworks:2068370,SOCOM Data Engineer,ONPOINT COMPANY LIMITED,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,ecommerce,10,982,3,0.210012,0.696
careerviet:35C7A8FE,Business Intelligence Engineer,Công Ty CP Việt Tinh Anh,BI,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,unknown,16,1707,3,0.208798,0.6487
careerviet:35C72F95,Data Engineer & Dashboard,Công ty TNHH Japfa Comfeed Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,,energy_agri,18,1487,3,0.208655,0.5718
careerviet:35C752FD,Hồ Chí Minh – CVCC Data Warehouse - ID2795,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,bank_finance,16,1727,3,0.208487,0.6107
careerviet:35C77829,Data Engineer,Tổng Công ty Cổ phần Công trình Viettel,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,real_estate_construction,24,3346,3,0.207795,0.5691
topcv:773695,Data Engineer,Công ty TNHH Raffles Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,real_estate_construction,9,879,3,0.202193,0.7054
careerviet:35C7644A,DevOps Data Engineer,Công Ty Cổ Phần TEECOM,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,unknown,16,2174,3,0.199635,0.6022
topcv:2193468,Data Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUẤT NHẬP KHẨU GLOBAL GLORY,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,logistics,16,1448,3,0.198867,0.5855
careerviet:35C72649,Senior Data Engineer,Ngân Hàng TMCP Quốc Dân (NCB),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,21,3299,3,0.192327,0.5315
topdev:2106629,SENIOR DATA ENGINEER,CÔNG TY TNHH SOCOTEC VIỆT NAM,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,consulting_audit,21,2878,3,0.191732,0.557
topcv:905982,Data Engineer,Sofitel,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,unknown,18,1880,3,0.189043,0.5607
careerviet:35C767EE,Data & Reporting Deputy Manager,Công Ty Tài Chính Mirae Asset (Việt Nam),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Manager,Hồ Chí Minh,bank_finance,20,2693,3,0.186662,0.4977
topcv:2179021,Data Engineer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,telecom,17,1951,3,0.185776,0.6148
itviec:aefc0d62-97b6-4ed7-ae38-f97ea373454c,Senior Data Engineer,Be Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,ecommerce,13,1897,3,0.184807,0.5406
topcv:2189290,Data Engineer,CÔNG TY TNHH I-KONECT GLOBAL,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,16,2220,3,0.183871,0.5855
topcv:2183737,Trưởng Nhóm Data Engineer,Công ty cổ phần Ecoit,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hà Nội,unknown,16,1772,3,0.179899,0.4971
glints:cef38fa0-caad-43df-a79c-833024667be6,Data Engineer,SotaTek,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,,tech_software,19,1661,3,0.178687,0.5863
itviec:42152f14-6812-49cc-99e8-f2ec06910e41,Junior Data Modeler,CÔNG TY CỔ PHẦN AN NINH MẠNG QUỐC TẾ - ICS,DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Junior,Hà Nội,tech_software,11,1773,3,0.177767,0.5
topcv:2179631,Senior Data Engineer – Finance Division - ID437,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,29,3987,3,0.175824,0.3752
careerviet:35C78C8C,Chuyên viên cao cấp/Chuyên gia Quản lý dữ liệu - Khối Ngân hàng Bán lẻ,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,24,3896,3,0.172111,0.3617
topcv:2184635,Data Engineer - Hà Nội - TA105,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,18,2273,3,0.170398,0.4135
itviec:63d691de-f5ce-4dec-bf12-a77bac989d16,Data Platform Operations,ABBANK,DATAOPS,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,22,2829,3,0.170344,0.4265
itviec:4201a925-c358-4700-bbcc-5929ec194847,Senior Data Engineer/Data Platform Engineer,AIRR Labs,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,17,3720,3,0.169611,0.4619
glints:56904b52-8be1-441d-8833-05cf31c21960,Data Engineer,"The Code Talent Co,. Ltd",DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,,tech_software,33,2501,3,0.167647,0.4093
vietnamworks:2067855,Data Engineer,Công Ty CP Hyundai Aluminum Vina,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,manufacturing,11,912,3,0.167634,0.5649
topcv:2187432,Data Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ TRÍ TUỆ NHÂN TẠO VBEE AITALK,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,15,1453,3,0.166722,0.5649
vietnamworks:2059069,Data Engineer,De Heus LLC,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,energy_agri,14,1026,3,0.165105,0.5985
topcv:2124490,Data Engineer Lead,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hà Nội,tech_software,11,1864,3,0.16482,0.4581
itviec:b1543aa2-05d1-472e-b55b-01e111456e8c,"Senior Officer, Data Engineer- TechcomLife",Techcombank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,19,644,3,0.163169,0.4897
topdev:2105304,Chuyên Viên Phân Tích Nghiệp Vụ,CÔNG TY TNHH FETEK VIỆT NAM,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,unknown,4,498,3,0.162442,0.5528
topcv:2061819,Data Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hưng Yên,tech_software,11,1020,3,0.16076,0.6582
itviec:1bef6fda-dcb0-44bd-b099-ea2b600ba54f,Senior/Lead Data Engineer,ITviec Recruitment Consulting,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hồ Chí Minh,recruitment_agency,16,3286,3,0.157159,0.4317
vietnamworks:2066633,Kỹ Sư Nền Tảng Dữ Liệu Lớn - Khối Công Nghệ Thông Tin,Ngân hàng TMCP Tiên Phong (TPBank),BIG_DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,6,759,3,0.156919,0.6623
itviec:4b48eede-f8a2-4b9d-b5b9-280ad5e30f9a,Senior/Lead Platform Engineer,GoTymeX,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hồ Chí Minh,bank_finance,15,3284,3,0.156307,0.4512
itviec:fb5b6391-91bb-440b-88c4-ddf5b046907e,Data Engineer,De Heus Asia,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,energy_agri,24,5266,3,0.155089,0.4169
itviec:82b07354-58b3-45e5-a53e-ec5467ae2e1d,Data Engineer - VIC,Viettel Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,telecom,15,1923,3,0.155048,0.4694
glints:7f1c0e92-3a4d-46f5-8676-f21acf6b13fe,Data Engineer,Viettel Cyber Security,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,,tech_software,9,1901,3,0.153136,0.5339
vietnamworks:2066009,Senior Data Engineer,Navigos Search's Client,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,recruitment_agency,6,943,3,0.152036,0.5697
itviec:611dd5f0-99cf-411a-b799-2ddc2d979e91,Senior Data Engineer,Công ty TNHH Stravo Vietnam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,15,3593,3,0.148964,0.4622
itviec:1eadecf6-3060-4d6d-83a5-2d4c65f23b81,Data Architect,Tổng công ty Tân Cảng Sài Gòn (Saigon NewPort Corporation),DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Mid,Hồ Chí Minh,logistics,7,2126,3,0.145644,0.4477
topcv:2176675,Senior/Expert Data Analyst,Pro Công ty CP Kinh doanh F88,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,15,3148,3,0.14491,0.3781
itviec:246da202-5fcc-422b-aa4c-60d59529c3ff,Data Engineer,PRATEK,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hồ Chí Minh,unknown,11,1840,3,0.142873,0.4774
glints:3a16d9d2-33a8-481a-ad6d-7998acc693c3,Data Engineer,Công ty TNHH Công nghệ và Thương mại Lifesup,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,,tech_software,15,1506,3,0.14099,0.4975
careerviet:35C770B1,CVCC/Chuyên gia Phân tích dữ liệu - Data Analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,17,2421,3,0.139303,0.3974
topcv:2171294,Business Analyst -3YOE - Onsite Bank - Thu Nhập Upto 27M,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,tech_software,13,2077,3,0.135798,0.3426
itviec:0e483bf9-13b1-4d30-9f19-663b43e53df5,Analytics Engineer,METUB Việt Nam,ANALYTICS_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,media_gaming,23,3298,3,0.135281,0.384
itviec:9cf00f77-ed08-44e4-bd5b-e98a215c8829,Data Governance,Công ty Cổ phần Chứng khoán VPBank,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Mid,Hà Nội,bank_finance,9,1951,3,0.133272,0.4403
glints:91fc27dc-c2aa-4202-9a1f-10d0b2a0ccc1,Middle Data Tester,Nenkin GGS,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,,unknown,8,867,3,0.132427,0.5457
topcv:2114998,Data Engineer,VIETTEL DIGITAL SERVICES CORPORATION - BRANCH OF VIETTEL GROUP,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,tech_software,14,2238,3,0.130231,0.4659
vietnamworks:2056142,Senior Data Engineer,Công Ty TNHH Tentamus Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Cần Thơ,consulting_audit,8,988,3,0.129823,0.4748
careerviet:35C79B77,Chuyên viên công nghệ thông tin,PTSC Offshore Services (POS),BI,Analytics,Data Analysis & BI,Mid,,energy_agri,26,3787,3,0.129498,0.3191
topcv:2185054,Data Engineer_HN_TA165,Vpbank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,16,2492,3,0.118674,0.3761
itviec:ba024973-f127-4d84-be6d-2db79926aeae,Data Engineer,VNGGames,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,media_gaming,10,1846,3,0.118624,0.4464
vietnamworks:2067043,Senior Data Engineer,Archetype Vietnam Ltd.,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,unknown,5,782,3,0.117204,0.5501
vietnamworks:2060568,"Expert, Data Engineer - TechcomLife",Techcombank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Manager,Hà Nội,bank_finance,14,973,3,0.116811,0.5453
vietnamworks:2060564,AI Engineer,Techcombank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,11,941,3,0.1147,0.3892
vietnamworks:2057850,Senior Data Engineer,Bosch Global Software Technologies Company Limited,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,15,959,3,0.112544,0.4631
careerviet:35C6E865,Phó Phòng Tài chính,BVBank - Ngân hàng Bản Việt,BI,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,bank_finance,16,3290,3,0.109618,0.2985
itviec:72b4724a-388d-4fdf-a999-be772b78bbb0,Technical Leader - Upto 3300$,Catalytics Data International,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hồ Chí Minh,tech_software,13,1667,3,0.106563,0.372
vietnamworks:2065404,Data Engineer,Tasco Joint Stock Company,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,manufacturing,6,604,3,0.106247,0.4293
topcv:1706403,Business Data Analyst,Công ty Cổ phần SIMBATECH,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,14,1236,3,0.104133,0.2708
itviec:97b80985-31bf-4feb-8c5e-a64ddab17a85,Senior Data Scientist,Renesas Design Vietnam,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hồ Chí Minh,tech_software,13,445,3,0.099707,0.3743
careerviet:35C783BE,Senior Business Analyst,Ngân Hàng TMCP Phương Đông - OCB,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,7,1973,3,0.092893,0.2382
itviec:d6a2dafb-4661-400b-9da8-2d047d40ad74,"Data Analyst - onsite tại thủ đô Vientiane, Laos",Công Ty Star Telecom (Unitel) - Trực Thuộc Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội Viettel,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,telecom,12,2094,3,0.089856,0.3029
careerviet:35C73174,Senior IT Architecture,Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Senior,Hồ Chí Minh,unknown,23,2954,3,0.086494,0.2743
topcv:1599438,ETL Developer - Data Engineer,Công Ty TNHH LG CNS VIỆT NAM,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,11,1201,3,0.0811,0.3137
vietnamworks:2044459,Chuyên gia Dữ liệu & Trí tuệ nhân tạo,Công Ty Cổ Phần Tập Đoàn Masterise,DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,real_estate_construction,4,772,3,0.043264,0.325
itviec:c933749b-3436-4794-a6ca-7f518bf33b61,Sr/Leader Business Analyst,Blue Technology,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,tech_software,5,314,4,0.377562,0.9888
itviec:8c9ef4e2-efbe-411b-8c21-0a6a900a64d2,Business Analyst,FPT IS,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,tech_software,2,354,4,0.329567,0.9461
itviec:61417c67-16d7-41df-8cd3-b053022ed27d,Business Analyst | Lending,Innotech Vietnam Corporation,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,tech_software,5,457,4,0.326002,0.9277
itviec:c6b10239-87a3-4747-95c1-7257425feafa,Business Analyst,Mercatus,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,unknown,3,308,4,0.313067,0.9781
itviec:2716977d-1661-4807-aadb-bb64a2cb7d1b,Expert/Sr. IT Business Analyst,FE CREDIT,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,5,466,4,0.307619,0.913
itviec:ed7aac20-a42c-427c-912d-646c84260692,Business Analyst,Hitachi Digital Services,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,tech_software,3,468,4,0.292615,0.9275
itviec:08ca65c3-b3dd-489a-9488-26f72d302a2b,Middle Business Analyst,GON TECH,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,tech_software,11,469,4,0.282115,0.7177
itviec:460b0bb9-d47b-430a-86d0-747080df5c68,Business Analyst,Saigon Technology,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,tech_software,9,421,4,0.271537,0.6735
